0,3.0396
0.030303,2.5024
0.060606,2.5146
0.09091,2.5146
0.12121,2.5146
0.15152,2.5146
0.18182,2.5146
0.21212,2.5024
0.24243,2.5146
0.27273,2.5146
0.30303,2.5146
0.33334,2.5146
0.36364,2.5146
0.39394,2.5269
0.42425,2.5146
0.45455,2.5146
0.48485,2.5146
0.51515,2.5146
0.54546,2.5146
0.57576,2.5146
0.60606,2.5146
0.63637,2.5146
0.66667,2.5146
0.69697,2.5146
0.72728,2.5146
0.75758,2.5146
0.78788,2.5146
0.81819,2.5146
0.84849,2.5146
0.87879,2.5146
0.9091,2.5269
0.9394,2.5146
0.9697,2.5146
1,2.5146
1.0303,2.5146
1.0606,2.5146
1.0909,2.5146
1.1212,2.5146
1.1515,2.5146
1.1818,2.5146
1.2121,2.5146
1.2424,2.5269
1.2727,2.5146
1.303,2.5146
1.3333,2.5146
1.3636,2.5146
1.3939,2.5146
1.4243,2.5146
1.4546,2.5146
1.4849,2.5146
1.5152,2.5146
1.5455,2.5146
1.5758,2.5269
1.6061,2.5146
1.6364,2.5146
1.6667,2.5146
1.697,2.5146
1.7273,2.5146
1.7576,2.5146
1.7879,2.5146
1.8182,2.5146
1.8485,2.5146
1.8788,2.5146
1.9091,2.5146
1.9394,2.5146
1.9697,2.5146
2,2.5146
2.0303,2.5146
2.0606,2.5024
2.0909,2.5146
2.1212,2.5146
2.1515,2.5146
2.1818,2.5146
2.2121,2.5146
2.2424,2.5146
2.2727,2.5146
2.303,2.5146
2.3333,2.5146
2.3637,2.5146
2.394,2.5024
2.4243,2.5146
2.4546,2.5024
2.4849,2.5146
2.5152,2.5146
2.5455,2.5146
2.5758,2.5146
2.6061,2.5146
2.6364,2.5146
2.6667,2.5146
2.697,2.5146
2.7273,2.5146
2.7576,2.5269
2.7879,2.5146
2.8182,2.5146
2.8485,2.5146
2.8788,2.5146
2.9091,2.5146
2.9394,2.5146
2.9697,2.5146
3,2.5146
3.0303,2.5146
3.0606,2.5146
3.0909,2.5146
3.1212,2.5146
3.1515,2.5146
3.1818,2.5146
3.2121,2.5146
3.2424,2.5024
3.2727,2.5146
3.3031,2.5146
3.3334,2.5146
3.3637,2.5146
3.394,2.5146
3.4243,2.5146
3.4546,2.5146
3.4849,2.5146
3.5152,2.5146
3.5455,2.5146
3.5758,2.5024
3.6061,2.5146
3.6364,2.5146
3.6667,2.5146
3.697,2.5146
3.7273,2.5146
3.7576,2.5024
3.7879,2.5146
3.8182,2.5146
3.8485,2.5146
3.8788,2.5146
3.9091,2.5146
3.9394,2.5269
3.9697,2.5146
4,2.5024
4.0303,2.5146
4.0606,2.5146
4.0909,2.5146
4.1212,2.5146
4.1515,2.5146
4.1818,2.5146
4.2121,2.5146
4.2425,2.5146
4.2728,2.5146
4.3031,2.5146
4.3334,2.5146
4.3637,2.5146
4.394,2.5146
4.4243,2.5146
4.4546,2.5146
4.4849,2.5146
4.5152,2.5146
4.5455,2.5146
4.5758,2.5146
4.6061,2.5146
4.6364,2.5146
4.6667,2.5146
4.697,2.5146
4.7273,2.5146
4.7576,2.5146
4.7879,2.5146
4.8182,2.5146
4.8485,2.5146
4.8788,2.5146
4.9091,2.5024
4.9394,2.5146
4.9697,2.5146
5,2.5146
5.0303,2.5146
5.0606,2.5146
5.0909,2.5024
5.1212,2.5269
5.1515,2.5146
5.1819,2.5146
5.2122,2.5146
5.2425,2.5146
