0,1.8677
0.030304,2.5391
0.060607,2.5391
0.090911,2.5513
0.12121,2.5391
0.15152,2.5391
0.18182,2.5513
0.21212,2.5391
0.24243,2.5391
0.27273,2.5391
0.30304,2.5513
0.33334,2.5513
0.36364,2.5513
0.39395,2.5391
0.42425,2.5513
0.45455,2.5391
0.48486,2.5391
0.51516,2.5391
0.54546,2.5391
0.57577,2.5391
0.60607,2.5391
0.63637,2.5513
0.66668,2.5513
0.69698,2.5391
0.72728,2.5391
0.75759,2.5391
0.78789,2.5513
0.8182,2.5391
0.8485,2.5391
0.8788,2.5513
0.90911,2.5391
0.93941,2.5391
0.96971,2.5513
1,2.5513
1.0303,2.5391
1.0606,2.5513
1.0909,2.5391
1.1212,2.5513
1.1515,2.5391
1.1818,2.5391
1.2121,2.5391
1.2424,2.5513
1.2727,2.5391
1.3031,2.5513
1.3334,2.5391
1.3637,2.5513
1.394,2.5391
1.4243,2.5391
1.4546,2.5391
1.4849,2.5391
1.5152,2.5391
1.5455,2.5513
1.5758,2.5391
1.6061,2.5513
1.6364,2.5391
1.6667,2.5391
1.697,2.5513
1.7273,2.5513
1.7576,2.5391
1.7879,2.5391
1.8182,2.5513
1.8485,2.5391
1.8788,2.5391
1.9091,2.5391
1.9394,2.5391
1.9697,2.5391
2,2.5513
2.0303,2.5391
2.0606,2.5391
2.0909,2.5391
2.1212,2.5513
2.1516,2.5391
2.1819,2.5391
2.2122,2.5391
2.2425,2.5391
2.2728,2.5391
2.3031,2.5391
2.3334,2.5391
2.3637,2.5513
2.394,2.5391
2.4243,2.5391
2.4546,2.5391
2.4849,2.5391
2.5152,2.5391
2.5455,2.5391
2.5758,2.5391
2.6061,2.5513
2.6364,2.5391
2.6667,2.5513
2.697,2.5391
2.7273,2.5391
2.7576,2.5391
2.7879,2.5391
2.8182,2.5391
2.8485,2.5513
2.8788,2.5513
2.9091,2.5391
2.9394,2.5391
2.9697,2.5391
3,2.5513
3.0304,2.5513
3.0607,2.5513
3.091,2.5391
3.1213,2.5513
3.1516,2.5391
3.1819,2.5391
3.2122,2.5391
3.2425,2.5513
3.2728,2.5391
3.3031,2.5391
3.3334,2.5391
3.3637,2.5513
3.394,2.5391
3.4243,2.5513
3.4546,2.5513
3.4849,2.5391
3.5152,2.5513
3.5455,2.5513
3.5758,2.5513
3.6061,2.5391
3.6364,2.5391
3.6667,2.5513
3.697,2.5513
3.7273,2.5513
3.7576,2.5513
3.7879,2.5391
3.8182,2.5391
3.8485,2.5391
3.8789,2.5513
3.9092,2.5391
3.9395,2.5513
3.9698,2.5391
4.0001,2.5391
4.0304,2.5391
4.0607,2.5513
4.091,2.5391
4.1213,2.5513
4.1516,2.5391
4.1819,2.5391
4.2122,2.5513
4.2425,2.5513
4.2728,2.5391
4.3031,2.5391
4.3334,2.5513
4.3637,2.5391
4.394,2.5391
4.4243,2.5513
4.4546,2.5513
4.4849,2.5391
4.5152,2.5513
4.5455,2.5391
4.5758,2.5513
4.6061,2.5513
4.6364,2.5513
4.6667,2.5391
4.697,2.5391
4.7274,2.5513
4.7577,2.5391
4.788,2.5391
4.8183,2.5513
4.8486,2.5513
4.8789,2.5391
4.9092,2.5391
4.9395,2.5391
4.9698,2.5391
5.0001,2.5513
5.0304,2.5513
5.0607,2.5513
5.091,2.5391
5.1213,2.5391
5.1516,2.5513
5.1819,2.5391
5.2122,2.5513
5.2425,2.5391
5.2728,2.5391
5.3031,2.5391
5.3334,2.5513
5.3637,2.5391
5.394,2.5391
5.4243,2.5391
5.4546,2.5391
5.4849,2.5513
5.5152,2.5391
5.5455,2.5391
5.5758,2.5513
5.6062,2.5391
5.6365,2.5391
5.6668,2.5391
5.6971,2.5513
5.7274,2.5391
5.7577,2.5391
5.788,2.5391
5.8183,2.5513
5.8486,2.5391
5.8789,2.5391
5.9092,2.5391
5.9395,2.5391
5.9698,2.5391
6.0001,2.5513
6.0304,2.5513
6.0607,2.5391
6.091,2.5513
6.1213,2.5513
6.1516,2.5391
6.1819,2.5513
6.2122,2.5513
6.2425,2.5391
6.2728,2.5391
6.3031,2.5513
6.3334,2.5391
6.3637,2.5391
6.394,2.5513
6.4243,2.5391
6.4547,2.5391
6.485,2.5513
6.5153,2.5391
6.5456,2.5391
6.5759,2.5513
6.6062,2.5391
6.6365,2.5391
6.6668,2.5391
6.6971,2.5513
6.7274,2.5513
6.7577,2.5391
6.788,2.5513
6.8183,2.5391
6.8486,2.5391
6.8789,2.5513
6.9092,2.5513
6.9395,2.5391
6.9698,2.5513
7.0001,2.5513
7.0304,2.5513
7.0607,2.5391
7.091,2.5391
7.1213,2.5391
7.1516,2.5391
7.1819,2.5513
7.2122,2.5513
7.2425,2.5391
7.2728,2.5513
7.3032,2.5391
7.3335,2.5391
7.3638,2.5391
7.3941,2.5513
7.4244,2.5513
7.4547,2.5391
7.485,2.5391
7.5153,2.5391
7.5456,2.5391
7.5759,2.5513
7.6062,2.5391
7.6365,2.5391
7.6668,2.5513
7.6971,2.5391
7.7274,2.5513
7.7577,2.5391
7.788,2.5513
7.8183,2.5391
7.8486,2.5391
7.8789,2.5391
7.9092,2.5391
7.9395,2.5391
7.9698,2.5513
8.0001,2.5391
8.0304,2.5391
8.0607,2.5391
8.091,2.5391
8.1213,2.5391
8.1516,2.5513
8.182,2.5391
8.2123,2.5391
8.2426,2.5391
8.2729,2.5391
8.3032,2.5391
8.3335,2.5391
8.3638,2.5391
8.3941,2.5391
8.4244,2.5391
8.4547,2.5391
8.485,2.5391
8.5153,2.5391
8.5456,2.5391
8.5759,2.5391
8.6062,2.5391
8.6365,2.5513
8.6668,2.5513
8.6971,2.5513
8.7274,2.5391
8.7577,2.5513
8.788,2.5513
8.8183,2.5391
8.8486,2.5513
8.8789,2.5391
8.9092,2.5513
8.9395,2.5391
8.9698,2.5391
9.0001,2.5513
9.0305,2.5513
9.0608,2.5391
9.0911,2.5391
9.1214,2.5391
9.1517,2.5391
9.182,2.5391
9.2123,2.5391
9.2426,2.5513
9.2729,2.5391
9.3032,2.5391
9.3335,2.5513
9.3638,2.5513
9.3941,2.5513
9.4244,2.5513
9.4547,2.5391
9.485,2.5391
9.5153,2.5391
9.5456,2.5391
9.5759,2.5391
9.6062,2.5391
9.6365,2.5513
9.6668,2.5391
9.6971,2.5391
9.7274,2.5513
9.7577,2.5391
9.788,2.5391
9.8183,2.5513
9.8486,2.5391
9.879,2.5391
9.9093,2.5391
9.9396,2.5391
9.9699,2.5513
10,2.5513
10.03,2.5391
10.061,2.5513
10.091,2.5391
10.121,2.5391
10.152,2.5391
10.182,2.5391
10.212,2.5513
10.243,2.5391
10.273,2.5391
10.303,2.5391
10.334,2.5391
10.364,2.5391
10.394,2.5391
10.424,2.5391
10.455,2.5391
10.485,2.5391
10.515,2.5391
10.546,2.5391
10.576,2.5391
10.606,2.5513
10.637,2.5391
10.667,2.5391
10.697,2.5513
10.727,2.5391
10.758,2.5391
10.788,2.5391
10.818,2.5391
10.849,2.5513
10.879,2.5513
10.909,2.5391
10.94,2.5391
10.97,2.5391
11,2.5391
11.03,2.5391
11.061,2.5391
11.091,2.5391
11.121,2.5391
11.152,2.5391
11.182,2.5391
11.212,2.5391
11.243,2.5391
11.273,2.5513
11.303,2.5513
11.334,2.5391
11.364,2.5391
11.394,2.5391
11.424,2.5513
11.455,2.5391
11.485,2.5513
11.515,2.5391
11.546,2.5513
11.576,2.5391
11.606,2.5391
11.637,2.5391
11.667,2.5391
11.697,2.5513
11.727,2.5391
11.758,2.5513
11.788,2.5391
11.818,2.5513
11.849,2.5513
11.879,2.5391
11.909,2.5391
11.94,2.5391
11.97,2.5391
12,2.5391
12.031,2.5513
12.061,2.5391
12.091,2.5391
12.121,2.5391
12.152,2.5391
12.182,2.5513
12.212,2.5391
12.243,2.5391
12.273,2.5391
12.303,2.5391
12.334,2.5391
12.364,2.5513
12.394,2.5391
12.424,2.5391
12.455,2.5391
12.485,2.5513
12.515,2.5391
12.546,2.5391
12.576,2.5391
12.606,2.5391
12.637,2.5391
12.667,2.5513
12.697,2.5391
12.727,2.5513
12.758,2.5391
12.788,2.5391
12.818,2.5391
12.849,2.5391
12.879,2.5391
12.909,2.5391
12.94,2.5513
12.97,2.5391
13,2.5513
13.031,2.5513
13.061,2.5513
13.091,2.5391
13.121,2.5513
13.152,2.5391
13.182,2.5391
13.212,2.5513
13.243,2.5391
13.273,2.5391
13.303,2.5513
13.334,2.5513
13.364,2.5513
13.394,2.5513
13.424,2.5391
13.455,2.5391
13.485,2.5513
13.515,2.5391
13.546,2.5391
13.576,2.5513
13.606,2.5513
13.637,2.5391
13.667,2.5391
13.697,2.5391
13.727,2.5391
13.758,2.5513
13.788,2.5391
13.818,2.5391
13.849,2.5513
13.879,2.5513
13.909,2.5513
13.94,2.5513
13.97,2.5391
14,2.5391
14.031,2.5391
14.061,2.5391
14.091,2.5391
14.121,2.5513
14.152,2.5391
14.182,2.5391
14.212,2.5391
14.243,2.5391
14.273,2.5391
14.303,2.5513
14.334,2.5513
14.364,2.5391
14.394,2.5391
14.424,2.5513
14.455,2.5513
14.485,2.5391
14.515,2.5391
14.546,2.5391
14.576,2.5391
14.606,2.5391
14.637,2.5513
14.667,2.5391
14.697,2.5391
14.728,2.5513
14.758,2.5391
14.788,2.5391
14.818,2.5513
14.849,2.5391
14.879,2.5391
14.909,2.5391
14.94,2.5391
14.97,2.5391
15,2.5391
15.031,2.5391
15.061,2.5513
15.091,2.5391
15.121,2.5513
15.152,2.5513
15.182,2.5513
15.212,2.5391
15.243,2.5391
15.273,2.5391
15.303,2.5391
15.334,2.5391
15.364,2.5513
15.394,2.5391
15.424,2.5391
15.455,2.5391
15.485,2.5391
15.515,2.5513
15.546,2.5391
15.576,2.5513
15.606,2.5391
15.637,2.5513
15.667,2.5513
15.697,2.5513
15.728,2.5391
15.758,2.5391
15.788,2.5513
15.818,2.5391
15.849,2.5391
15.879,2.5513
15.909,2.5391
15.94,2.5391
15.97,2.5391
16,2.5391
16.031,2.5391
16.061,2.5391
16.091,2.5513
16.121,2.5391
16.152,2.5391
16.182,2.5391
16.212,2.5513
16.243,2.5391
16.273,2.5391
16.303,2.5513
16.334,2.5513
16.364,2.5391
16.394,2.5513
16.425,2.5391
16.455,2.5391
16.485,2.5391
16.515,2.5391
16.546,2.5391
16.576,2.5391
16.606,2.5513
16.637,2.5391
16.667,2.5391
16.697,2.5513
16.728,2.5391
16.758,2.5391
16.788,2.5391
