0,5.9937
0.030303,5.957
0.060607,5.9814
0.09091,5.9937
0.12121,5.957
0.15152,5.9937
0.18182,5.957
0.21212,5.9814
0.24243,5.9692
0.27273,5.957
0.30303,5.9692
0.33334,5.957
0.36364,5.957
0.39394,5.9937
0.42425,5.957
0.45455,5.9814
0.48485,5.957
0.51516,5.9937
0.54546,5.957
0.57576,5.9814
0.60607,5.9692
0.63637,5.957
0.66667,5.957
0.69698,5.957
0.72728,5.957
0.75758,5.9814
0.78789,5.9692
0.81819,6.0059
0.84849,5.9937
0.8788,5.9937
0.9091,5.957
0.9394,5.9692
0.96971,5.9937
1,5.957
1.0303,5.957
1.0606,5.9692
1.0909,5.9937
1.1212,5.9692
1.1515,5.9937
1.1818,5.9692
1.2121,5.9692
1.2424,5.9814
1.2727,5.957
1.303,5.9692
1.3333,5.9814
1.3636,5.9937
1.394,5.957
1.4243,5.957
1.4546,5.9937
1.4849,5.9937
1.5152,5.9937
1.5455,5.9937
1.5758,5.9814
1.6061,5.9448
1.6364,5.9814
1.6667,5.9692
1.697,5.9814
1.7273,5.957
1.7576,5.9692
1.7879,5.9692
1.8182,5.9814
1.8485,5.9814
1.8788,5.9937
1.9091,5.9692
1.9394,5.957
1.9697,5.9814
2,5.957
2.0303,5.957
2.0606,5.957
2.0909,5.9814
2.1212,5.9937
2.1515,5.957
2.1818,5.9814
2.2121,5.9937
2.2424,5.957
2.2727,5.957
2.3031,5.957
2.3334,5.9814
2.3637,5.957
2.394,5.9937
2.4243,5.957
2.4546,5.957
2.4849,5.9937
2.5152,5.9937
2.5455,5.957
2.5758,5.957
2.6061,5.9937
2.6364,5.957
2.6667,5.9814
2.697,5.9937
2.7273,5.9814
2.7576,5.9814
2.7879,5.9814
2.8182,5.957
2.8485,5.9814
2.8788,5.957
2.9091,5.957
2.9394,5.9937
2.9697,5.9937
3,5.957
3.0303,5.9937
3.0606,5.9937
3.0909,5.957
3.1212,5.9937
3.1515,5.9937
3.1818,5.9814
3.2121,5.9814
3.2425,5.9814
3.2728,5.9692
3.3031,5.9814
3.3334,5.9448
3.3637,5.9814
3.394,5.9814
3.4243,5.9814
3.4546,5.9692
3.4849,5.9814
3.5152,5.957
3.5455,5.9937
3.5758,5.9692
3.6061,5.9937
3.6364,5.9937
3.6667,5.9814
3.697,5.957
3.7273,5.9937
3.7576,5.9937
3.7879,5.9692
3.8182,5.9937
3.8485,5.957
3.8788,5.9937
3.9091,5.957
3.9394,5.957
3.9697,5.9814
4,5.9692
4.0303,5.9937
4.0606,5.9937
4.0909,5.9937
4.1212,5.9937
4.1516,5.9814
4.1819,5.9692
4.2122,5.957
4.2425,5.9814
4.2728,5.9814
4.3031,5.9692
4.3334,5.9692
4.3637,5.957
4.394,5.9814
4.4243,5.957
4.4546,5.9814
4.4849,5.9814
4.5152,5.9692
4.5455,5.9448
4.5758,5.9814
4.6061,5.9692
4.6364,5.957
4.6667,5.957
4.697,5.9692
4.7273,5.9814
4.7576,5.957
4.7879,5.9814
4.8182,5.9814
4.8485,5.9937
4.8788,5.9814
4.9091,5.9692
4.9394,5.957
4.9697,5.957
5,5.957
5.0303,5.9814
5.0607,5.9937
5.091,5.9814
5.1213,5.9814
5.1516,5.9814
5.1819,5.9814
5.2122,5.9692
5.2425,5.9937
5.2728,5.9814
5.3031,5.9692
5.3334,5.9692
5.3637,5.9814
5.394,5.9937
5.4243,5.9692
5.4546,5.9937
5.4849,5.9814
5.5152,5.9937
5.5455,5.957
5.5758,5.957
5.6061,5.9937
5.6364,5.957
5.6667,5.9937
5.697,5.957
5.7273,5.9814
5.7576,5.9937
5.7879,5.9937
5.8182,5.957
5.8485,5.957
5.8788,5.957
5.9091,5.9692
