0,5.7983
0.030303,5.7739
0.060607,5.7617
0.09091,5.7617
0.12121,5.7617
0.15152,5.7739
0.18182,5.7617
0.21212,5.7983
0.24243,5.7861
0.27273,5.7983
0.30303,5.7983
0.33334,5.7861
0.36364,5.7983
0.39394,5.7617
0.42425,5.7861
0.45455,5.7983
0.48486,5.8105
0.51516,5.7983
0.54546,5.7617
0.57577,5.7983
0.60607,5.8105
0.63637,5.7983
0.66668,5.7739
0.69698,5.7861
0.72728,5.7617
0.75759,5.7983
0.78789,5.7739
0.81819,5.7617
0.8485,5.8105
0.8788,5.7983
0.9091,5.7861
0.93941,5.7861
0.96971,5.7739
1,5.7739
1.0303,5.7617
1.0606,5.7739
1.0909,5.7617
1.1212,5.7617
1.1515,5.7983
1.1818,5.7861
1.2121,5.7739
1.2424,5.7617
1.2727,5.7861
1.303,5.7983
1.3334,5.7617
1.3637,5.7861
1.394,5.7983
1.4243,5.7861
1.4546,5.7617
1.4849,5.7739
1.5152,5.7739
1.5455,5.7617
1.5758,5.7739
1.6061,5.7983
1.6364,5.8105
1.6667,5.7739
1.697,5.7861
1.7273,5.7861
1.7576,5.7983
1.7879,5.7983
1.8182,5.7739
1.8485,5.7861
1.8788,5.7983
1.9091,5.7739
1.9394,5.7617
1.9697,5.7983
2,5.7617
2.0303,5.7617
2.0606,5.7617
2.0909,5.7739
2.1212,5.7861
2.1515,5.7617
2.1818,5.7983
2.2122,5.8105
2.2425,5.7983
2.2728,5.7861
2.3031,5.7617
2.3334,5.7983
2.3637,5.7861
2.394,5.7983
2.4243,5.7617
2.4546,5.7739
2.4849,5.7739
2.5152,5.7739
2.5455,5.7617
2.5758,5.7983
2.6061,5.7983
2.6364,5.7739
2.6667,5.7617
2.697,5.7983
2.7273,5.7739
2.7576,5.7739
2.7879,5.7739
2.8182,5.7617
2.8485,5.7861
2.8788,5.7739
2.9091,5.7739
2.9394,5.7983
2.9697,5.8105
3,5.7739
3.0303,5.7739
3.0606,5.7739
3.091,5.7983
3.1213,5.7861
3.1516,5.7617
3.1819,5.7983
3.2122,5.7617
3.2425,5.7983
3.2728,5.7983
3.3031,5.7739
3.3334,5.7617
3.3637,5.7739
3.394,5.7861
3.4243,5.7983
3.4546,5.7861
3.4849,5.7983
3.5152,5.7739
3.5455,5.8105
3.5758,5.7617
3.6061,5.7617
3.6364,5.7617
3.6667,5.7983
3.697,5.7739
3.7273,5.7983
3.7576,5.7617
3.7879,5.7617
3.8182,5.7983
3.8485,5.7617
3.8788,5.7617
3.9091,5.7495
3.9394,5.7861
3.9698,5.7861
4.0001,5.7861
4.0304,5.7983
4.0607,5.7617
4.091,5.7861
4.1213,5.7739
4.1516,5.7739
4.1819,5.7983
4.2122,5.7617
4.2425,5.7739
4.2728,5.7983
